268575000064,INSTITUCION EDUCATIVA  BADILLO
268575000218,COLEGIO AGROPECUARIO PUENTE SOGAMOSO
268575000692,INSTITUCION EDUCATIVA EL PEDRAL
268575000706,INSTITUTO AGROPECUARIO SAN PEDRO DE VIJA
268575000871,INSTITUCION EDUCATIVA  BOCA DONCELLA
268615000046,I.E.  LA CEIBA
268615000828,INSTITUCION EDUCATIVA CAÑA BRAVA
268615000895,CENTRO EDUCATIVO CUESTA RICA
268615000941,INSTITUCION EDUCATIVA  EL PORTICO
268615001107,INSTITUCION EDUCATIVA  LLANA DE LA TIGRA
268615001174,INSTITUCION EDUCATIVA  GALAPAGOS
268615002146,COLEGIO CARLOS JULIO GARCIA
268615002359,COLEGIO  LLANO DE PALMAS
268655000405,COLEGIO  POZO CUATRO
268655000707,INSTITUCION EDUCATIVA  EL TAGUI
268655001151,INSTITUTO TECNICO DE SABANA DE TORRES
268669000301,INSTITUTO TECNICO  LAGUNA DE ORTICES
268669000513,COLEGIO ANTONIO MARIA GUARIN
268673000056,INSTITUCION EDUCATIVA  LA CARRERA
268679000261,I.E. SAN  JUAN BOSCO
268679000279,INSTITUCION EDUCATIVA OJO DE AGUA
268679000376,INSTITUCION EDUCATIVA VERSALLES
268679000741,I.E. CHAPALA
268682000166,INSTITUCION EDUCATIVA SAN MIGUEL
268684000058,INSTITUCION EDUCATIVA  CABRERITA
268684000171,INSTITUCION EDUCATIVA EL ESPINAL
268689000200,I.E.  CANTAGALLOS
268689000277,INSTITUCION EDUCATIVA  POZO NUTRIAS DOS
268689000714,INSTITUCION EDUCATIVA  EL RUBI
268689000722,INSTITUCION EDUCATIVA  GUAMALES
268689000803,INSTITUCION EDUCATIVA  MIRABEL
268689000862,INSTITUCION EDUCATIVA  PALMIRA
268689000871,CONCENTRACION DESARROLLO RURAL JOSE ANTO
268689001150,INSTITUCION EDUCATIVA  LA COLORADA
268689002687,INSTITUCION EDUCATIVA MIRADORES DE LLANA
268689002971,COLEGIO INTEGRADO YARIMA
268720000086,COLEGIO JOSE ANTONIO BELTRAN
268745000048,COLEGIO  SANTA ANA DE FLORES
268745000099,COLEGIO MARIA AUXILIADORA
268745000129,CENTRO EDUCATIVO EL GUAYABAL
268745000161,COLEGIO  LA LLANITA
268745000331,I.E.  EL GUAMO
268745000781,COLEGIO AGROINDUSTRIAL DE PUERTO NUEVO
268755000011,CENTRO EDUCATIVO  LUCHADERO
268755000020,COLEGIO ALBERTO SANTOS BUITRAGO
268755000046,COLEGIO GUILLERMO SUÁREZ DÍAZ
268755000127,CENTRO EDUCATIVO VERDIN
268770000010,IINSTITUTO INTEGRADO DE ENSEÑANZA MEDIA 
268770000231,COLEGIO LUIS CARLOS GALAN SARMIENTO
268773000118,CENTRO EDUCATIVO ARALES
268773000738,INSTITUCION EDUCATIVA EL PORVENIR
268773000924,COLEGIO GRAN MARISCAL DE AYACUCHO
268773001041,COLEGIO BERNORAMA
268773001068,COLEGIO INTEGRADO LA GRANJA
268780000247,INSTITUTO SAN ISIDRO DE CACHIRI
268780000727,COLEGIO FRANCISCO SAN JUAN
268820000393,COLEGIO LUZ DE LA ESPERANZA
268855000094,INSTITUCION EDUCATIVA  EL CERRO
268855000116,INSTITUCION EDUCATIVA  EL MORRO
268861000012,INSTITUTO AGRICOLA  DE ALTO JORDAN
268861000047,CENTRO EDUCATIVO  LOS GUAYABOS
268861000420,INSTITUCION EDUCATIVA EL GAITAL
268861000497,INSTITUCION EDUCATIVA  LOMALTA
268872000171,COLEGIO NUESTRA SEÑORA DE FATIMA
268895000062,INSTITUCION EDUCATIVA  LAS PUENTES
268895000330,INSTITUCION EDUCATIVA  PALO BLANCO
268895000364,INSTITUCION EDUCATIVA  LA PLAZUELA
368077000191,COLEGIO COOPERATIVO                     
368077000205,COL PARROQ SAN LUIS GONZAGA             
368077000264,COLEGIO EVANGÉLICO INTERAMERICANO       
368077000272,COL. ADVENTISTA BARBOSA                 
368077000299,COLEGIO MARIA MONTESSORI                
368077000329,INSTITUTO ARTISTICO SAN AGUSTIN         
368077000368,CORPORACION EDUCATIVA COLEGIO JOSE ANTON
368077000396,GIMNASIO PEDAGOGICO COMFENALCO
368077000400,INSTITUTO ANDINO
368077000426,JARDÍN INFANTIL DIVERSIONES MUNDO KIDS
368079000318,INSTITUTO PEDAGOGICO GEO VON LENGUERKE  
368079000322,INSTITUTO TECNICO PARA EL DESARROLLO RUR
368079000334,FUNDACION RESERVA PARA LA INFANCIA
368147000305,CENTRO EDUCATIVO EL BOSQUE
368160000316,INSTITUTO TECNICO PARA EL DESARROLLO RUR
368167000484,COLEGIO  INTEGRADO HELENA SANTOS ROSILLO
368176000314,INSTITUTO TECNICO PARA EL DESARROLLO RUR
368190001412,INSTITUTO ADVENTISTA DEL CARARE         
368190002249,INSTITUTO COLOMBO VENEZOLANO
368190002257,CENTRO EDUCATIVO JUAN BOSCO- CEDBOSCO
368406000831,COLEGIO ANTONIO LEBRIJA                 
368406000904,COLEGIO NUEVOS HORIZONTES               
368406000971,LICEO SAN FERNANDO
368406000998,GIMNASIO MONTEVERDE                     
368406001119,CENTRO EDUCATIVO JORGE ELIECER GAITAN   
368406001188,FUNDACIÓN EDUCATIVA DE SANTANDER - UNITÉ
368432000432,JARDIN  INFANTIL  EL  OSO  MELOSO       
368432000573,COLEGIO JERÓNIMO DE AGUAYO              
368432000580,INSTITUTO TECNICO AGROINDUSTRIAL DE EDUC
368432000602,LICEO NUESTRA SEÑORA DE FÁTIMA
368468000688,C.E. EL BOSQUE
368500000454,INSTITUTO PEDAGOGICO DE COLOMBIA
368575001000,FUNDACION INSTITUTO CRISTIANO DE PROMOCI
368655001261,COLEGIO SANTO ANGEL                     
368655001279,COLEGIO ADVENTISTA LIBERTAD             
368655001332,INSTITUTO COLOMBO VENEZOLANO            
368655001350,COLEGIO DE LAS AMERICAS
368655001376,COLEGIO NUEVO GHANDY
368679000010,INSTITUTO DE FORMACIÓN TÉCNICA - INFORTE
368679000036,COLEGIO EL ROSARIO                      
368679000419,COLEGIO  COOPERATIVO                    
368679000478,COLEGIO LICEO LOS ANGELES               
368679000729,COLEGIO SANTA CRUZ DE LA NUEVA BAEZA    
368679000800,COLEGIO INFANTIL COLOMBIANITOS          
368679000826,COLEGIO PEDAGOGICO MI MUNDO CREATIVO    
