16841800026904,ESCUELA RURAL EL POZO
16841800026905,ESCUELA RURAL LA PEÑA
16841800026906,ESCUELA RURAL EL GARBANZAL
16841800026907,ESCUELA RURAL EL GUAMITO
16842500021501,COLEGIO JUAN XXIII
16842500021502,ESCUELA RURAL LA PALMA
16842500021503,ESCUELA RURAL BURAGA
16842500021504,ESCUELA RURAL LLANO GRANDE
16842500021505,ESCUELA RURAL BAVEGA
16842500021506,ESCUELA RURAL BUENAVISTA
16842500021507,ESCUELA RURAL PAJARITO
16842500021508,ESCUELA RURAL EL PALMAR
16842500021509,ESCUELA RURAL ILARGUTA
16842500021510,ESCUELA RURAL EL JUNCAL
16842500021512,ESCUELA RURAL LA BATEA
16842500021513,ESCUELA RURAL SANTA MARIA
16842500021514,ESCUELA RURAL LA BRICHA
16842500021516,ESCUELA RURAL HUERTAS
16842500021517,ESCUELA RURAL EL JAGUI
16843200001801,COLEGIO OFICIAL NUESTRA SEÑORA DEL ROSAR
16843200002601,INSTITUTO POLITECNICO MONSEÑOR MANUEL SO
16843200002602,CONCENTRACION ESCOLAR EDELMIRA BLANCO DE
16843200002603,ESCUELA RURAL EL TABLON
16843200002604,ESCUELA RURAL SAN LUIS
16843200002605,ESCUELA RURAL PESCADERO
16843200002606,ESCUELA RURAL BUENAVISTA
16843200002607,ESCUELA RURAL LAVADERO
16843200002608,ESCUELA RURAL EL GUASIMO
16843200002609,ESCUELA RURAL AGUA BLANCA
16843200002610,ESCUELA RURAL EL BARZAL
16843200003401,INSTITUTO TECNICO INDUSTRIAL EMETERIO DU
16843200003403,CONCENTRACION ESCOLAR SAN MIGUEL
16843200003404,ESCUELA RURAL LA PALMA
16843200003405,ESCUELA RURAL PESCADERITO
16843200003406,ESCUELA RURAL PANTANO HONDO
16843200003407,ESCUELA RURAL PANTANO GRANDE
16843200003408,ESCUELA RURALTIERRA BLANCA
16843200003409,ESCUELA RURAL ALIZAL
16843200003410,ESCUELA RURAL EL CALICHAL
16843200005101,COLEGIO CUSTODIO GARCIA ROVIRA
16843200005103,CONCENTRACION ESCOLAR KENNEDY
16843200036101,ESCUELA NORMAL SUPEROR FRANCISCO DE PAUL
16844400028501,COLEGIO INTEGRADO LAS MERCEDES
16844400028502,ESCUELA RURAL BACHIGA
16844400028503,ESCUELA RURAL EL GUAYABITO
16844400028504,ESCUELA RURAL SANTA BARBARA
16844400028505,ESCUELA RURAL LA OVEJERA
16844400028506,ESCUELA RURAL SIAGA
16844400028507,ESCUELA RURAL EL TANQUE
16844400028508,ESCUELA RURAL EL GUAMAL
16844400028509,ESCUELA RURAL EL PALMAR
16844400028510,CENTRO EDUCATIVO  MATAJIRA
16844400028511,ESCUELA RURAL SAN MARCOS
16844400028512,ESCUELA RURAL JABONCILLO
16844400028513,ESCUELA RURAL SAN FRANCISCO
16844400028514,ESCUELA RURAL MAGUEYES
16844400028515,ESCUELA RURAL SAN ISIDRO
